,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_artist_tuple,Unnamed: 0,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Unnamed: 29
229,59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Take You Dancing,78,190306,False,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,4,dance,"('Take You Dancing', 'Jason Derulo')",1526,Take You Dancing,Take You Dancing,Jason Derulo,2020-07-22,USAT22004479,1039,47.1,716319941.0,98905,32882211,65.0,460154791.0,3442896.0,522107.0,149900995.0,1506051452.0,176273148.0,145.0,392495.0,115.0,91.0,3010119.0,31.0,111888753.0,21214.0,,,0,
230,3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Acapulco,81,139672,False,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,4,dance,"('Acapulco', 'Jason Derulo')",1528,Acapulco,Acapulco,Jason Derulo,2021-03-09,USAT22102812,2608,27.6,442260324.0,67318,33339871,65.0,83588626.0,799248.0,42377.0,35703303.0,310298540.0,865166511.0,65.0,129690.0,160.0,34.0,1756415.0,18.0,47696206.0,7006.0,1797110.0,,0,
231,3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,75,242946,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,4,acoustic,"(""I'm Yours"", 'Jason Mraz')",1530,I'm Yours,DDB Hitzone Best Of 2008,Jason Mraz,2008-01-01,USEE10800667,2136,31.1,1878098512.0,241725,103480270,72.0,359866287.0,1614148.0,117533.0,21898820.0,175364993.0,1243907.0,230.0,1643.0,257.0,404.0,1238731.0,84.0,1463624043.0,938632.0,,12571538.0,0,
232,03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,acoustic,"(""I'm Yours"", 'Jason Mraz')",1530,I'm Yours,DDB Hitzone Best Of 2008,Jason Mraz,2008-01-01,USEE10800667,2136,31.1,1878098512.0,241725,103480270,72.0,359866287.0,1614148.0,117533.0,21898820.0,175364993.0,1243907.0,230.0,1643.0,257.0,404.0,1238731.0,84.0,1463624043.0,938632.0,,12571538.0,0,
233,7yAy2gL2rtatS56jzkakhr,JENNIE,BLACKPINK 2021 'THE SHOW' LIVE,SOLO,56,165993,False,0.847,0.551,3,-7.132,0,0.142,0.06,4.37e-06,0.162,0.515,95.036,4,k-pop,"('SOLO', 'JENNIE')",1560,SOLO,SOLO,JENNIE,2018-12-11,KRA401800139,4339,20.2,622229689.0,39229,14905468,67.0,449312389.0,7193977.0,1262636.0,122133236.0,1166486496.0,4537253.0,21.0,6704.0,14.0,14.0,58126.0,16.0,7169594.0,12604.0,,1499180.0,0,
234,2hgzdQdnfWwtdpZbhZlV72,Jennifer Lopez,Ain't Your Mama,Ain't Your Mama,71,218234,False,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,4,dance,"(""Ain't Your Mama"", 'Jennifer Lopez')",1563,Ain't Your Mama,Ain't Your Mama,Jennifer Lopez,2016-07-04,USSM11602625,3562,22.8,478791369.0,58453,15619408,63.0,964694090.0,6231853.0,512763.0,28874189.0,281205271.0,208345707.0,55.0,53264.0,36.0,64.0,394903.0,12.0,17832312.0,37983.0,143896.0,4680196.0,0,
235,4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,ZOOM,78,174840,False,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,4,k-pop,"('ZOOM', 'Jessi')",1571,ZOOM,ZOOM,Jessi,2022-04-13,KRA382204517,850,52.6,166161044.0,22288,7774873,61.0,303569838.0,5827005.0,3903605.0,865870535.0,9393168416.0,146065235.0,5.0,5680.0,32.0,5.0,53217.0,8.0,,,,778299.0,0,
236,3U4isOIWM3VvDubwSI3y7a,John Legend,Love In The Future (Expanded Edition),All of Me,85,269560,False,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,soul,"('All of Me', 'John Legend')",1596,All of Me,Love In The Future (South Africa Tour Edition),John Legend,2012-01-01,USSM11303954,487,69.8,2382407025.0,259202,144805002,80.0,3064193777.0,17820289.0,536497.0,59268693.0,643209321.0,1769031393.0,295.0,225220.0,341.0,229.0,2030488.0,107.0,1043817740.0,1278265.0,,28058207.0,0,
237,6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,Glimpse of Us,94,233456,False,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,3,pop,"('Glimpse of Us', 'Joji')",1605,Glimpse of Us,Glimpse of Us,Joji,2022-10-06,USWB12201789,242,99.8,1262308912.0,234936,83890841,74.0,66246839.0,2067331.0,865354.0,1031153514.0,8988453878.0,4898615770.0,97.0,116337.0,620.0,40.0,2380981.0,45.0,9562991.0,17436.0,12895440.0,4350230.0,0,
238,22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Happiness Begins,Sucker,81,181026,False,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4,dance,"('Sucker', 'Jonas Brothers')",1613,Sucker,Sucker,Jonas Brothers,2019-01-03,USUG11900515,775,55.0,1411856834.0,128280,42394972,73.0,641158161.0,9661491.0,328479.0,33317769.0,280853608.0,487784808.0,214.0,499130.0,814.0,176.0,671754.0,90.0,281820508.0,190779.0,,6948452.0,0,
239,69AIpwGNLxr4qS1X5ynx60,"Jordan Davis,Luke Bryan",Buy Dirt,Buy Dirt,80,167480,False,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,4,country,"('Buy Dirt', 'Jordan Davis,Luke Bryan')",1619,Buy Dirt,Buy Dirt,Jordan Davis,2021-05-21,USUM72104058,2007,32.2,457254811.0,51641,18836339,77.0,26485095.0,208483.0,105330.0,32037602.0,280557815.0,,34.0,207859.0,229.0,1.0,8054.0,27.0,180003324.0,55408.0,4893721.0,958724.0,0,
240,2lNTHWu2I5Tcz9ukWsV5Jj,Jordan Davis,Next Thing You Know,Next Thing You Know,75,175237,False,0.557,0.597,5,-8.296,1,0.048,0.646,0.0,0.0974,0.414,78.526,4,country,"('Next Thing You Know', 'Jordan Davis')",1621,Next Thing You Know,Next Thing You Know,Jordan Davis,2022-12-08,USUM72213874,1642,36.1,233212999.0,26694,14934201,71.0,8294089.0,77421.0,75000.0,26904721.0,228973807.0,,29.0,234707.0,332.0,2.0,2001.0,23.0,128659083.0,13883.0,1283569.0,608764.0,0,
241,7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,Nervous System,Issues,74,176320,False,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,4,electro,"('Issues', 'Julia Michaels')",1657,Issues,Issues,Julia Michaels,2017-01-13,USUM71615691,2446,28.8,1214862854.0,86990,25275888,69.0,333612581.0,3284811.0,966301.0,28171505.0,142981272.0,27993329.0,148.0,51513.0,288.0,41.0,562204.0,57.0,372160120.0,255489.0,,9191508.0,0,
242,6epn3r7S14KUqlReYr77hA,"Justin Bieber,Ludacris",My World 2.0,Baby,82,214240,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,4,pop,"('Baby', 'Justin Bieber,Ludacris')",1681,Baby,R&B Collection 2011,Justin Bieber,2010-01-01,USUM70919263,1337,40.7,952635214.0,136655,76732478,76.0,3312260344.0,26679549.0,247185.0,131384412.0,1174409085.0,863841137.0,90.0,15322.0,41.0,38.0,517808.0,24.0,90568001.0,759376.0,,4413818.0,0,
243,50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Purpose (Deluxe),Love Yourself,84,233720,False,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,pop,"('Love Yourself', 'Justin Bieber')",1685,Love Yourself,Love Yourself,Justin Bieber,2015-09-11,USUM71516761,530,66.8,2423583406.0,221550,85152861,78.0,2154325842.0,11828484.0,412296.0,54794151.0,546197873.0,1521238263.0,287.0,216976.0,210.0,114.0,644719.0,68.0,579271026.0,399649.0,,16182850.0,0,
244,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Purpose (Deluxe),Sorry,82,200786,False,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4,pop,"('Sorry', 'Justin Bieber')",1686,Sorry,Sorry,Justin Bieber,2015-10-23,USUM71516760,264,95.7,2089476497.0,179545,89286647,78.0,4467507940.0,22464625.0,2463600.0,48687438.0,376376728.0,1959373484.0,401.0,237066.0,402.0,161.0,1631997.0,85.0,420093148.0,519614.0,475010.0,9657077.0,0,
245,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Justice,Ghost,88,153190,False,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,pop,"('Ghost', 'Justin Bieber')",1693,Ghost,Justice,Justin Bieber,2021-03-19,USUM72102635,283,91.5,1586830204.0,151923,73574395,80.0,476319277.0,4622504.0,797409.0,122390348.0,1180485094.0,2976186938.0,119.0,844492.0,3180.0,114.0,303462.0,49.0,129493114.0,54497.0,,4413143.0,0,
246,5GpYt1p4z2EPVKv5t7XDof,JVKE,this is what ____ feels like (Vol. 1-4),this is what sadness feels like,62,191830,False,0.483,0.321,10,-10.401,0,0.0719,0.82,0.000107,0.128,0.148,141.28,3,indie-pop,"('this is what sadness feels like', 'JVKE')",1705,this is what falling in love feels like,this is what falling in love feels like (Ramengvrl Remix),JVKE,2021-03-09,GBKPL2163189,1531,37.5,477620800.0,108333,12027452,72.0,149501582.0,5261064.0,291778.0,338814084.0,2841508008.0,1169610385.0,21.0,12776.0,805.0,10.0,629635.0,2.0,4569371.0,14620.0,6854257.0,2230806.0,0,
247,0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,Libaas,65,267029,False,0.794,0.753,10,-3.112,1,0.0609,0.543,0.0,0.12,0.906,159.965,4,pop,"('Libaas', 'Kaka')",1715,Libaas,Libaas,Kaka,2020-11-19,INS402000018,1889,33.4,76630812.0,8933,1073356,51.0,964253382.0,9620300.0,199165.0,7327817.0,99450429.0,865457.0,4.0,20.0,,,,5.0,7.0,,,264288.0,0,
248,2ZGAWiLZh2aRxp2iTL5yMS,Kaka,Temporary pyar,Temporary pyar,65,245016,False,0.531,0.79,10,-7.213,1,0.234,0.281,0.0,0.301,0.339,79.942,4,pop,"('Temporary pyar', 'Kaka')",1716,Temporary pyar,Temporary pyar,Kaka,2021-04-09,INS402100006,4390,20.0,38264355.0,4017,329185,53.0,451922405.0,6040482.0,34.0,1248.0,4585.0,,,,,,,,,,,,0,
249,1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,Kane Brown (Deluxe Edition),Heaven,73,179506,False,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4,country,"('Heaven', 'Kane Brown')",1723,Heaven,Kane Brown (Deluxe Edition),Kane Brown,2017-06-10,USRN11700088,2584,27.8,492361216.0,43773,13627930,66.0,697287853.0,3494761.0,107020.0,5665191.0,74609105.0,474602562.0,46.0,3.0,35.0,6.0,48525.0,27.0,394651147.0,237908.0,,,0,
250,704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,SEJODIOTO,79,181106,True,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,4,reggaeton,"('SEJODIOTO', 'KAROL G')",1759,SEJODIOTO,SEJODIOTO,KAROL G,2021-09-21,USUM72117129,4533,19.6,350738636.0,29760,11290192,66.0,154323126.0,1697768.0,214500.0,29252686.0,351428481.0,12339929.0,42.0,19998.0,285.0,20.0,175016.0,27.0,47444595.0,7262.0,,571685.0,1,
251,4uQY80TKE1u4ZQZQKHzVEi,Katy Perry,Teenage Dream,The One That Got Away,76,227333,False,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,4,dance,"('The One That Got Away', 'Katy Perry')",1771,The One That Got Away,Teenage Dream,Katy Perry,2010-01-01,USCA21001266,4172,20.7,921351898.0,110426,34757269,67.0,1126799119.0,5603400.0,110393.0,54883634.0,397746382.0,528140571.0,40.0,25625.0,16.0,21.0,81354.0,16.0,302855271.0,220209.0,,4674619.0,0,
252,4jbmgIyjGoXjY01XxatOx6,"Katy Perry,Juicy J",PRISM,Dark Horse,78,215672,False,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,4,dance,"('Dark Horse', 'Katy Perry,Juicy J')",1774,Dark Horse,PRISM,Katy Perry,2013-01-01,USUM71311296,3162,24.5,1445950326.0,185843,59242561,74.0,248178591.0,2292757.0,174645.0,115612448.0,984530315.0,,102.0,158891.0,453.0,86.0,600026.0,31.0,,,32936048.0,19991903.0,0,
253,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,hip-hop,"('HUMBLE.', 'Kendrick Lamar')",1790,HUMBLE.,HUMBLE.,Kendrick Lamar,2017-03-31,USUM71703085,466,71.4,2226869580.0,311766,77191099,80.0,1281355260.0,11551257.0,1180701.0,90304316.0,769720113.0,209307607.0,357.0,84979.0,692.0,111.0,657065.0,94.0,562540114.0,476433.0,,7692756.0,1,
254,3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar,SZA",Black Panther The Album Music From And Inspired By,All The Stars (with SZA),83,232186,True,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4,hip-hop,"('All The Stars (with SZA)', 'Kendrick Lamar,SZA')",1794,All The Stars (with SZA),All The Stars (with SZA),Kendrick Lamar,2018-04-01,USUM71713947,1304,41.2,1638529683.0,207686,66120497,82.0,633789787.0,5683859.0,39792.0,33196158.0,211875110.0,75594850.0,152.0,10256.0,39.0,73.0,194391.0,52.0,139392569.0,70103.0,,8746447.0,1,
255,0fX4oNGBWO3dSGUZcVdVV2,Kendrick Lamar,Mr. Morale & The Big Steppers,N95,83,195950,True,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4,hip-hop,"('N95', 'Kendrick Lamar')",1795,N95,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,USUM72208963,1194,43.4,426936498.0,118020,24734503,74.0,124386115.0,2134071.0,34724.0,16024927.0,186922543.0,1303000868.0,48.0,13141.0,122.0,21.0,357536.0,45.0,8689010.0,3163.0,,1452569.0,1,
256,4gdiCHNbwugojBqr5Jt3pq,Kep1er,FIRST IMPACT,WA DA DA,74,183693,False,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,4,k-pop,"('WA DA DA', 'Kep1er')",1812,WA DA DA,FIRST IMPACT,Kep1er,2022-03-01,KRA492101456,4043,21.2,172657413.0,16436,4057129,54.0,272201730.0,4399092.0,386666.0,228532871.0,1992357477.0,132153989.0,17.0,2619.0,148.0,3.0,6338.0,2.0,415556.0,423.0,,445034.0,0,
257,6stWVqWxtPPednHy1mzoOz,"Rvfv,Kikimoteleba",Tigini (Remix),Tigini (Remix),76,175555,False,0.782,0.655,6,-5.971,0,0.0566,0.377,0.00134,0.0749,0.662,135.018,4,latino,"('Tigini (Remix)', 'Rvfv,Kikimoteleba')",1833,Tigini (Remix),Tigini (Remix) - Single,Kikimoteleba,2022-05-20,ES71G2217944,4199,20.6,97902676.0,29131,4436551,58.0,201368546.0,3657987.0,292.0,23173.0,334079.0,20853109.0,7.0,2981.0,,3.0,25321.0,6.0,,,634462.0,401243.0,0,
258,296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,FEARLESS,83,168437,False,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4,k-pop,"('FEARLESS', 'LE SSERAFIM')",1926,FEARLESS,FEARLESS,LE SSERAFIM,2022-02-05,USA2P2219222,2328,29.6,312942305.0,20231,4756698,62.0,386459691.0,4716534.0,107047.0,152757714.0,1245609565.0,62900174.0,19.0,2852.0,218.0,3.0,2892.0,19.0,,,,,0,
259,4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,ANTIFRAGILE,77,184444,False,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.824,105.025,4,k-pop,"('ANTIFRAGILE', 'LE SSERAFIM')",1927,ANTIFRAGILE,ANTIFRAGILE,LE SSERAFIM,2022-10-17,USA2P2230329,1704,35.4,458713465.0,29686,8500191,70.0,263768312.0,4141652.0,208042.0,281057311.0,1964836293.0,180066740.0,23.0,2779.0,128.0,4.0,32620.0,25.0,959380.0,1848.0,,575592.0,0,
260,6TBJkXHPhu3EsMk1bshwuI,LeeHi,4 ONLY,ONLY,77,240906,False,0.536,0.296,5,-7.451,1,0.0346,0.892,0.0,0.0873,0.151,122.907,3,k-pop,"('ONLY', 'LeeHi')",1936,ONLY,ONLY,LeeHi,2021-08-27,KRC712100039,3724,22.2,335212411.0,50340,7777287,71.0,154369917.0,1963254.0,411400.0,224149612.0,1513137827.0,5539129.0,8.0,3885.0,8.0,1.0,1895.0,,260052.0,1206.0,,959210.0,0,
261,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,87,182160,False,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,pop,"('Someone You Loved', 'Lewis Capaldi')",1941,Someone You Loved,Breach,Lewis Capaldi,2018-08-11,DEUM71807062,133,129.7,3427498835.0,338763,160553919,82.0,2153701892.0,20891433.0,1940473.0,212007614.0,2161032034.0,2333853734.0,408.0,600211.0,381.0,502.0,4834088.0,110.0,427212257.0,357540.0,,29266297.0,0,
262,0F7FA14euOIX8KcbEturGH,Lil Nas X,7 EP,Old Town Road,77,113000,False,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4,hip-hop,"('Old Town Road', 'Lil Nas X')",1991,Old Town Road,Old Town Road,Lil Nas X,2019-03-14,USSM11901941,75,170.3,1010494713.0,127393,18652312,67.0,3203314695.0,41487213.0,5757883.0,187301054.0,1981431049.0,939714925.0,63.0,49780.0,2195.0,64.0,397418.0,100.0,181784010.0,2022074.0,106880548.0,8856633.0,0,
263,0F7FA14euOIX8KcbEturGH,Lil Nas X,7 EP,Old Town Road,77,113000,False,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,4,hip-hop,"('Old Town Road', 'Lil Nas X')",1992,Old Town Road - Remix,Old Town Road,Lil Nas X,2019-05-04,USSM11902498,404,76.2,1527106099.0,186252,34012219,68.0,11512.0,171.0,4203166.0,55379491.0,478304071.0,,263.0,109745.0,6.0,65.0,1653659.0,14.0,114089318.0,855810.0,60525149.0,12855943.0,0,
264,67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),79,137875,True,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4,hip-hop,"('MONTERO (Call Me By Your Name)', 'Lil Nas X')",1995,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-24,USSM12100532,2067,31.7,1902241314.0,7736,1546777,44.0,577007299.0,11124112.0,,,,2455399379.0,94.0,16421.0,,6.0,3447.0,1.0,,,,,0,
265,67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),79,137875,True,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,4,hip-hop,"('MONTERO (Call Me By Your Name)', 'Lil Nas X')",1996,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-26,USSM12100531,238,100.8,1902241314.0,316054,50751390,70.0,274582854.0,3603644.0,2297386.0,864049980.0,7655286423.0,3417613.0,310.0,262285.0,2026.0,112.0,2516760.0,80.0,72087250.0,72155.0,,10553717.0,1,
266,38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),90,210575,True,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,4,hip-hop,"(""STAR WALKIN' (League of Legends Worlds Anthem)"", 'Lil Nas X')",2000,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem) - Single,Lil Nas X,2022-09-22,USSM12208809,396,76.6,428164381.0,80340,18339674,68.0,138760138.0,1465825.0,61144.0,40889470.0,419346148.0,99649191.0,69.0,469798.0,534.0,41.0,1075897.0,42.0,35931504.0,11075.0,,5323336.0,1,
267,43ZyHQITOjhciSUUNPVRHc,Lil Pump,Lil Pump,Gucci Gang,64,124055,True,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,4,emo,"('Gucci Gang', 'Lil Pump')",2002,Gucci Gang,Gucci Gang,Lil Pump,2017-08-31,USWB11701486,1189,43.4,648757330.0,66961,13429975,55.0,1402505864.0,15657910.0,1404568.0,27119678.0,243585831.0,200186337.0,62.0,13516.0,6.0,20.0,52013.0,5.0,79188658.0,496624.0,,2724063.0,1,
268,0RLLvYBopDwooCyvnTwgYu,Lil Tjay,True 2 Myself,F.N,78,224000,True,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,1,r-n-b,"('F.N', 'Lil Tjay')",2012,F.N,F.N,Lil Tjay,2019-09-08,USSM11904899,461,71.7,731933924.0,186835,18420557,70.0,534384489.0,4951977.0,393517.0,18913500.0,173278256.0,7568168.0,40.0,1919.0,51.0,12.0,37259.0,2.0,39513101.0,67866.0,139571395.0,1966253.0,1,
269,0UPBidRYcgJ2mjZlk08V8x,Lil Tjay,F.N,F.N,57,224000,True,0.562,0.502,6,-10.269,0,0.255,0.323,0.0,0.0757,0.322,120.104,1,r-n-b,"('F.N', 'Lil Tjay')",2012,F.N,F.N,Lil Tjay,2019-09-08,USSM11904899,461,71.7,731933924.0,186835,18420557,70.0,534384489.0,4951977.0,393517.0,18913500.0,173278256.0,7568168.0,40.0,1919.0,51.0,12.0,37259.0,2.0,39513101.0,67866.0,139571395.0,1966253.0,1,
270,5JtvedSVWW9McnoEAPJwQm,Lil Tjay,True 2 Myself,Sex Sounds,76,162453,True,0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,4,r-n-b,"('Sex Sounds', 'Lil Tjay')",2013,Sex Sounds,True 2 Myself,Lil Tjay,2019-11-10,USSM11909049,1495,37.9,413974601.0,110016,7011141,69.0,157947172.0,1678467.0,1100476.0,57769616.0,438050984.0,5828058.0,9.0,159.0,2.0,5.0,49203.0,,15614924.0,49563.0,52862267.0,2444154.0,1,
271,3J8EOeKLTLXORtWPpOU5bE,"Lil Tjay,6LACK",Destined 2 Win,Calling My Phone,81,205458,True,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,r-n-b,"('Calling My Phone', 'Lil Tjay,6LACK')",2016,Calling My Phone,Calling My Phone,Lil Tjay,2021-12-02,USSM12100388,263,95.7,777064903.0,213153,29437172,71.0,482028631.0,5431785.0,1378861.0,181697356.0,1411545704.0,326289844.0,118.0,147120.0,117.0,33.0,263058.0,33.0,105932632.0,53956.0,69864802.0,4012749.0,1,
272,1HvTxgCj0mTzQlEo0zLvFb,Lil Tjay,In My Head,In My Head,79,135264,True,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,4,r-n-b,"('In My Head', 'Lil Tjay')",2017,In My Head,In My Head,Lil Tjay,2022-01-04,USSM12202421,2804,26.5,237061046.0,82335,8632456,63.0,47378172.0,923407.0,374.0,356522.0,3442700.0,341463881.0,13.0,13487.0,652.0,14.0,94957.0,18.0,12629283.0,6451.0,,665891.0,1,
273,2BJWxD8xKrDv8vneTvTIm9,Lil Tjay,Beat the Odds,Beat the Odds,81,150000,True,0.498,0.625,8,-7.452,0,0.342,0.054,0.0,0.175,0.478,84.821,4,r-n-b,"('Beat the Odds', 'Lil Tjay')",2018,Beat the Odds,Beat the Odds,Lil Tjay,2022-08-26,USSM12207337,3575,22.7,115581471.0,49847,5823632,60.0,46251839.0,946512.0,19042.0,11669063.0,93356963.0,231265850.0,16.0,38261.0,1424.0,8.0,48742.0,7.0,8878298.0,2816.0,,359642.0,1,
274,7q115ia4fQn9zonjpexWsY,Linkin Park,Hybrid Theory,In the End,48,216880,False,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,grunge,"('In the End', 'Linkin Park')",2038,In the End,Hybrid Theory (Bonus Track Version),Linkin Park,2000-10-24,USWB10002407,1803,34.3,2045512421.0,324745,99290558,82.0,2375021286.0,17765456.0,522553.0,63993059.0,729532806.0,1256171581.0,16.0,186149.0,357.0,117.0,1481082.0,52.0,832288547.0,304965.0,29420155.0,26145.0,0,
275,2KZ3sNqPogEyMUUH6A5HFy,LISA,LALISA,LALISA,73,200689,False,0.804,0.652,8,-6.282,1,0.0898,0.0267,0.000782,0.118,0.854,150.076,4,k-pop,"('LALISA', 'LISA')",2042,LALISA,LALISA,LISA,2021-10-09,KRA402100098,839,53.0,502655066.0,33286,15876032,73.0,900358198.0,23155453.0,909216.0,188844723.0,1612602199.0,255397268.0,19.0,8719.0,134.0,13.0,16498.0,25.0,2844171.0,4038.0,,1084041.0,0,
276,1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,About Damn Time,89,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop,"('About Damn Time', 'Lizzo')",2051,About Damn Time,About Damn Time,Lizzo,2022-04-14,USAT22202139,172,115.6,847025688.0,104052,47808065,66.0,106024874.0,1080393.0,3030761.0,1522267606.0,15665483220.0,22274346.0,215.0,1024138.0,2826.0,143.0,1456203.0,4.0,,,,5445721.0,1,
277,1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,About Damn Time,89,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop,"('About Damn Time', 'Lizzo')",2053,About Damn Time,Special,Lizzo,2022-07-15,USAT22203704,3881,21.7,846772236.0,22663,8235045,64.0,,,,,,,,,,12.0,330249.0,98.0,87318771.0,55460.0,,,1,
278,2XRn6Qu0Wd1KvOND8JbaTx,Luciano,Beautiful Girl,Beautiful Girl,78,179186,False,0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,0.607,139.901,4,german,"('Beautiful Girl', 'Luciano')",2081,Beautiful Girl,Beautiful Girl,Luciano,2022-04-28,DECE72201083,3255,24.1,191569959.0,73054,4131980,57.0,55509965.0,448500.0,690.0,12323369.0,129718183.0,80052391.0,16.0,12300.0,,13.0,101700.0,7.0,611.0,,156739.0,343759.0,0,
