,Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track
668,Call Me Every Day (feat. WizKid),Call Me Every Day (feat. WizKid),Chris Brown,2022-06-17,USRC12201904,"2,174",30.8,125056212.0,43939.0,9282167.0,61.0,123551829.0,1191440.0,93200.0,5963103.0,58980168.0,58989712.0,53.0,80954.0,271,16.0,143492.0,33.0,25014026.0,6095.0,3759210.0,1524739.0,0
673,Ahora Dice,Ahora Dice,Chris Jedi,2017-03-17,USUM71606219,"1,779",34.5,661732009.0,61561.0,20760337.0,68.0,1555093288.0,6076859.0,345.0,262718.0,1702529.0,177167591.0,25.0,3761.0,,27.0,386492.0,28.0,155137197.0,43246.0,,2529986.0,0
675,Desde Mis Ojos - Remix,Desde Mis Ojos (Remix),Chris Lebron,2022-05-05,QM4TX2289725,"4,351",20.1,128669257.0,25684.0,4403591.0,62.0,142184505.0,819929.0,338500.0,22962099.0,237360091.0,320377232.0,9.0,9363.0,,4.0,1585177.0,8.0,2687998.0,1954.0,,658283.0,0
677,Tennessee Whiskey,Tennessee Whiskey,Chris Stapleton,2015-04-28,USUM71418088,661,59.1,954073526.0,162233.0,36021163.0,77.0,1153379467.0,6645883.0,148665.0,21371017.0,243324273.0,147427683.0,117.0,14374.0,100,24.0,15644.0,34.0,1274748936.0,1291820.0,,5069348.0,0
678,Starting Over,Starting Over,Chris Stapleton,2020-08-27,USUM72013812,"2,134",31.2,320586187.0,52739.0,9354750.0,71.0,174357045.0,850627.0,20041.0,5682477.0,50043423.0,414350862.0,50.0,105621.0,86,12.0,99431.0,35.0,391540206.0,40645.0,,1663359.0,0
679,You Should Probably Leave,Starting Over,Chris Stapleton,2020-11-13,USUM72013814,"1,566",37.0,427605317.0,56215.0,12087656.0,77.0,116140773.0,657247.0,17457.0,6336873.0,85185999.0,185442210.0,29.0,183702.0,80,9.0,20272.0,19.0,449942471.0,41714.0,1968009.0,1075951.0,0
681,Famous Friends,Famous Friends,Chris Young,2020-11-20,USRN11900062,"4,235",20.5,177734775.0,25580.0,8683788.0,60.0,37838695.0,220814.0,22259.0,7070216.0,62353303.0,93781468.0,36.0,313376.0,180,5.0,90079.0,23.0,94945469.0,14994.0,,651327.0,0
682,No Te Contaron Mal,No Te Contaron Mal,Christian Nodal,2018-07-09,MXUM71801874,"2,312",29.8,492542256.0,37141.0,12874966.0,68.0,1091852566.0,3311784.0,22565.0,2240493.0,34264578.0,23344667.0,27.0,6829.0,261,22.0,858993.0,24.0,62313926.0,27510.0,,1316575.0,0
683,De Los Besos Que Te Di,De Los Besos Que Te Di,Christian Nodal,2019-04-15,MXUM71900299,"2,182",30.7,518477840.0,40921.0,13324377.0,71.0,970377956.0,2794007.0,103630.0,7645273.0,135032701.0,20695397.0,39.0,9614.0,190,18.0,2807120.0,31.0,57510012.0,10935.0,,1164732.0,0
684,Ya No Somos Ni Seremos,Ya No Somos Ni Seremos,Christian Nodal,2022-02-18,MXF012200055,"1,580",36.9,469278591.0,30545.0,19963782.0,76.0,386430123.0,2100967.0,357998.0,32595231.0,572889929.0,7616955.0,28.0,15744.0,281,20.0,3872499.0,37.0,51780341.0,6375.0,,1140459.0,0
686,Jar of Hearts,jar of hearts,Christina Perri,2010-07-27,USAT21001508,"3,945",21.5,534874667.0,65494.0,31544782.0,65.0,562197656.0,3376379.0,39886.0,11224332.0,109689471.0,184101526.0,42.0,39523.0,98,20.0,25418.0,10.0,615706841.0,895666.0,,6027852.0,0
687,A Thousand Years,A Thousand Years,Christina Perri,2011-10-18,USAT21102141,964,49.2,1654956613.0,177834.0,80060384.0,77.0,2989286684.0,19870174.0,4479720.0,848530861.0,8594414469.0,1579447076.0,94.0,88803.0,66,66.0,114244.0,46.0,,,68.0,15974659.0,0
688,I'll Be Waiting,I'll Be Waiting,Cian Ducrot,2022-10-11,GBUM72205880,"2,756",26.7,185042019.0,41058.0,8054809.0,62.0,35977202.0,482490.0,923.0,7073614.0,68670799.0,143011080.0,35.0,78838.0,189,19.0,88224.0,2.0,1099976.0,1460.0,1809877.0,958912.0,0
690,Apocalypse,Apocalypse,Cigarettes After Sex,2017-03-21,USBQU1700034,"1,628",36.3,1305189811.0,259761.0,79958707.0,82.0,237610293.0,2556677.0,126427.0,67441717.0,435331773.0,5708240.0,64.0,5105.0,53,30.0,219837.0,42.0,20133868.0,17745.0,30727101.0,4881850.0,1
691,Cry,Cry,Cigarettes After Sex,2019-10-25,USBQU1900121,"4,105",21.0,499764238.0,79594.0,30626148.0,78.0,100443510.0,1071510.0,86986.0,72851545.0,438475493.0,594980.0,3.0,114.0,,4.0,116015.0,4.0,2025228.0,2070.0,14935595.0,1822950.0,0
692,Whoopty,Whoopty,CJ,2020-08-20,USA2P2031043,297,88.6,775664145.0,213464.0,28998615.0,61.0,810607861.0,8889460.0,2403279.0,506491179.0,4864435271.0,144018344.0,158.0,1644.0,533,31.0,74337.0,15.0,60410875.0,41096.0,59294063.0,6422051.0,1
693,love nwantiti (ah ah ah),CKay The First,CKay,2019-08-30,QMEU31910213,256,96.9,853451422.0,172458.0,43607688.0,71.0,1132006963.0,25943716.0,12330900.0,1768913633.0,23933379729.0,35766668.0,77.0,189840.0,"2,726",51.0,1474677.0,5.0,31447967.0,31569.0,,3489217.0,1
694,Emiliana,Emiliana,CKay,2021-03-12,ZA34K2100657,"1,595",36.7,223634694.0,85051.0,6093468.0,62.0,172919874.0,1244703.0,725830.0,57078249.0,968182145.0,25823389.0,80.0,41200.0,75,23.0,1116820.0,5.0,6219753.0,1185.0,,3394423.0,0
695,Backyard Boy,BeVerly Hills BoYfRiEnd,Claire Rosinkranz,2020-08-14,QZHN62022495,"4,168",20.8,271235105.0,63488.0,12356624.0,60.0,89752088.0,1466031.0,1505601.0,365097927.0,2633643813.0,2461843.0,29.0,4084.0,526,8.0,16632.0,6.0,9035636.0,7104.0,,676098.0,0
696,Sofia,Sofia,Clairo,2019-07-26,US4HB1900086,"2,946",25.7,728920951.0,143829.0,36926488.0,74.0,168855750.0,2336018.0,107125.0,55770176.0,313505897.0,72209.0,75.0,37776.0,179,20.0,128326.0,63.0,9827957.0,20739.0,,1829791.0,0
699,Rather Be (feat. Jess Glynne),I Cry When I Laugh,Clean Bandit,2013-01-01,GBAHS1300498,"2,236",30.3,1327093253.0,188363.0,58299660.0,70.0,875568512.0,5009883.0,1072310.0,146302323.0,1196196511.0,528574920.0,250.0,121439.0,214,162.0,968778.0,78.0,62386418.0,110843.0,2123648.0,25620314.0,0
700,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2016-10-21,GBAHS1600363,310,86.6,1528107667.0,170648.0,55710071.0,73.0,3187869227.0,16180445.0,2416274.0,61034077.0,595697842.0,1722812433.0,188.0,174095.0,83,151.0,643408.0,38.0,231249781.0,177271.0,35600592.0,23696980.0,1
701,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,2017-03-16,GBAHS1700199,954,49.3,1456894713.0,141677.0,49274720.0,71.0,1523128022.0,9966382.0,707674.0,33256295.0,386013926.0,1419194972.0,173.0,84752.0,17,82.0,706468.0,41.0,76856978.0,79418.0,18687841.0,9434537.0,0
702,Solo (feat. Demi Lovato),Solo (feat. Demi Lovato),Clean Bandit,2018-05-17,GBAHS1800328,"1,246",42.4,1042065058.0,114049.0,30877323.0,64.0,90354845.0,1452644.0,7280799.0,217591835.0,3283690900.0,,126.0,94478.0,,110.0,433384.0,54.0,47638322.0,44602.0,,14928007.0,0
704,I GUESS I'M IN LOVE,I GUESS I'M IN LOVE,Clinton Kane,2021-08-20,USSM12104467,"3,959",21.5,416972132.0,75352.0,37597369.0,63.0,27881902.0,283314.0,262243.0,132202012.0,1003766991.0,5373.0,37.0,6452.0,4,30.0,154015.0,15.0,10462787.0,8208.0,,791890.0,0
706,Tell Em,Tell Em,Cochise,2021-05-28,USSM12103018,"1,442",38.7,499262863.0,156928.0,20525072.0,70.0,131002845.0,1651190.0,210388.0,100113236.0,685647449.0,16171132.0,22.0,272.0,53,7.0,67108.0,,3380486.0,9659.0,,3065126.0,1
707,ICU,ICU,Coco Jones,2022-10-21,USUM72216687,"1,881",33.5,52106559.0,13612.0,2835147.0,61.0,70625059.0,637218.0,50210.0,9243349.0,81185287.0,143356579.0,30.0,173142.0,104,4.0,432333.0,36.0,52357286.0,37370.0,4473646.0,1514755.0,0
709,If You're Happy and You Know It (Clap Your Hands),Circle Time Singalong,CoComelon,2022-10-06,UKP3G2004606,"3,514",23.0,433037.0,120.0,15324.0,20.0,386932138.0,889910.0,,,,34561.0,4.0,1.0,,,,,418696.0,737.0,,,0
710,Vamos Aclarando Muchas Cosas - En Vivo,Vamos Aclarando Muchas Cosas (En Vivo),Codiciado,2022-02-09,QZQMB2102927,"2,887",26.0,145135597.0,15952.0,3101333.0,65.0,226936682.0,537097.0,235860.0,10955274.0,181357126.0,34156826.0,3.0,536.0,,,,1.0,25569248.0,5096.0,,486827.0,1
713,TWINNEM,TWINNEM,Coi Leray,2021-09-20,USUM72115284,"3,557",22.8,34116353.0,10084.0,1619073.0,42.0,73393043.0,1278586.0,2426688.0,716422698.0,6661617341.0,305361285.0,10.0,966.0,"1,051",4.0,4708.0,8.0,13112166.0,6871.0,1967272.0,1061424.0,1
714,Players,Players,Coi Leray,2022-11-30,USUM72222387,230,101.8,465588517.0,91658.0,60607887.0,67.0,109781672.0,1706148.0,1456347.0,477814190.0,4784803362.0,383354491.0,110.0,453212.0,"7,098",42.0,843815.0,63.0,37137946.0,16871.0,,5620077.0,1
715,The Scientist,The Scientist,Coldplay,2002-05-08,GBAYE0200772,"4,294",20.3,1903413912.0,239330.0,115908926.0,79.0,1864046384.0,10131009.0,136190.0,51824460.0,481408577.0,362415693.0,55.0,37545.0,38,217.0,1116370.0,79.0,,,1013140.0,150106.0,0
716,Paradise,Mylo Xyloto,Coldplay,2011-10-19,GBAYE1101143,"2,873",26.0,1291954163.0,205567.0,85747045.0,77.0,325509002.0,2163945.0,755099.0,119567231.0,1016743063.0,1022465.0,109.0,44631.0,109,94.0,850177.0,32.0,486445533.0,445013.0,,8726725.0,0
717,Hymn For The Weekend - Seeb Remix,A Head Full Of Dreams,Coldplay,2015-04-12,GBAYE1600763,"1,429",38.9,652636187.0,66904.0,13714193.0,62.0,2311416671.0,17336274.0,63700.0,14723222.0,176024075.0,367311169.0,64.0,11349.0,,228.0,416578.0,1.0,65522469.0,19539.0,,2288631.0,0
718,Adventure Of A Lifetime,Adventure Of A Lifetime,Coldplay,2015-06-11,GBAYE1500981,"1,546",37.4,1020239582.0,148456.0,30840228.0,76.0,1713268429.0,7658837.0,152007.0,75090375.0,509184619.0,314721228.0,3.0,83494.0,162,76.0,839196.0,46.0,,,1017726.0,,0
719,Higher Power,Higher Power,Coldplay,2021-07-05,GBAYE2100379,"2,016",32.1,349603788.0,52095.0,26147738.0,63.0,137534459.0,1529839.0,276352.0,33048101.0,343629235.0,364653532.0,151.0,340644.0,85,49.0,833844.0,43.0,9120013.0,3235.0,116882.0,2591262.0,0
720,My Universe,My Universe,Coldplay,2021-09-24,GBAYE2100952,688,58.2,1269607301.0,124247.0,79296537.0,71.0,518912320.0,17373598.0,865359.0,292601736.0,1700398150.0,3568335434.0,,101.0,545,,,,,,,,0
721,She Had Me At Heads Carolina,Stereotype,Cole Swindell,2022-08-04,USWB12200181,"1,007",47.9,244709550.0,33533.0,14159174.0,69.0,92809269.0,501049.0,53799.0,11305059.0,140118719.0,466327206.0,31.0,418626.0,159,4.0,96022.0,28.0,154772045.0,37582.0,,911477.0,0
722,Maniac,Maniac,Conan Gray,2019-10-25,USUM71920712,"3,653",22.4,845222205.0,109624.0,33327204.0,71.0,108306968.0,2342473.0,196948.0,49175319.0,316355255.0,21240769.0,58.0,30836.0,125,17.0,25809.0,8.0,22570411.0,35458.0,,1531126.0,0
723,Heather,Kid Krow,Conan Gray,2020-03-20,USUM71924264,"1,276",41.8,1675083208.0,191604.0,123682546.0,80.0,138807824.0,3143644.0,564728.0,142804065.0,755895289.0,22941276.0,105.0,36474.0,10,42.0,628449.0,29.0,25061083.0,81558.0,,2614466.0,0
724,Memories,Memories,Conan Gray,2022-04-15,USUM72204111,"2,494",28.5,445742307.0,68570.0,23007042.0,72.0,65247352.0,1302190.0,118871.0,53270295.0,299317588.0,2205915138.0,9.0,2878.0,3,9.0,12015.0,18.0,1484701.0,5098.0,2312729.0,2074587.0,0
726,Banana (feat. Shaggy),Banana (feat. Shaggy),Conkarah,2019-08-16,QMRSZ1901446,341,82.7,27747363.0,9067.0,1365840.0,41.0,136028794.0,1352520.0,23206073.0,803136063.0,11797196743.0,11609501.0,12.0,7746.0,100,8.0,90628.0,10.0,,,,348103.0,0
727,Spinnin,Spinnin,Connor Price,2022-10-21,QZTAS2238500,"3,741",22.1,164206429.0,49659.0,12999272.0,63.0,12484960.0,163647.0,25200.0,18960431.0,182197234.0,,1.0,136.0,,,,,3424202.0,2471.0,2238898.0,776674.0,0
729,Gangsta's Paradise,Gangsta's Paradise (25th Anniversary - Remastered),Coolio,2020-09-25,USTB12000152,"1,945",32.7,1675750095.0,506.0,66189.0,25.0,,,,,,,97.0,,,1.0,1689.0,9.0,539169583.0,334159.0,,,0
731,Wild as Her,Wild as Her,Corey Kent,2022-04-03,TCAGA2290354,"2,614",27.6,180186017.0,32769.0,6038439.0,66.0,36595510.0,280859.0,33689.0,1974569.0,23448462.0,2792.0,23.0,187197.0,111,4.0,976.0,11.0,113592411.0,13103.0,,670748.0,0
732,This Side of Paradise,Color,Coyote Theory,2020-11-12,QMW9F1100003,"1,789",34.4,515923885.0,121767.0,25106201.0,72.0,166794513.0,2438100.0,520891.0,383884667.0,2574138698.0,6350.0,7.0,18.0,,2.0,16264.0,,2672470.0,8628.0,9678283.0,2561309.0,0
734,Axel F,Best of Crazy Hits,Crazy Frog,2009-11-12,DEAF71578230,"1,134",44.7,178536020.0,870.0,142649.0,30.0,5049428366.0,20305999.0,,,,204191511.0,1.0,,,,,,,,,2967336.0,0
735,Push Up - Original Mix,Push Up - Single,Creeds,2022-12-21,NLCK42223782,"1,409",39.4,83801298.0,78156.0,5245976.0,58.0,6012738.0,158095.0,28000.0,10568923.0,162010933.0,,18.0,6228.0,,4.0,9555.0,,45687.0,491.0,7986693.0,2821192.0,0
738,Marisola - Remix,Marisola (Remix),Cris Mj,2022-12-15,CLA1D2200030,"3,621",22.6,325264193.0,47780.0,22081093.0,70.0,,,28194.0,7137722.0,83764776.0,,9.0,18164.0,20,18.0,549718.0,24.0,590914.0,374.0,,,1
742,Stunnin' (feat. Harm Franklin),Stunnin' (feat. Harm Franklin),Curtis Waters,2020-05-19,QZES82074435,"3,320",23.8,312678365.0,67390.0,12125007.0,56.0,68518582.0,1252622.0,1540013.0,271840657.0,2130678972.0,60449.0,44.0,34306.0,,22.0,34948.0,12.0,14695763.0,7615.0,9056107.0,2434937.0,1
744,123 Song,123 Song,D Billions,2019-10-23,FR96X1996525,"1,214",42.9,628692.0,98.0,14910.0,23.0,1754170433.0,3004414.0,458.0,12632.0,669921.0,,,,,,,,,,,9438.0,0
745,Yummy Fruits and Vegetables,Yummy Fruits and Vegetables,D Billions,2020-10-20,AEA0D2036458,259,96.2,2300838.0,543.0,19016.0,35.0,3060919074.0,6319360.0,1690.0,50237.0,4527607.0,,,,,,,,,,,16965.0,0
746,"Mommy, Mommy Give Me Yummy","Mommy, Mommy Give Me Yummy",D Billions,2021-04-20,AEA0Q2102685,"2,209",30.4,,49.0,4311.0,21.0,833736978.0,1346347.0,262.0,14670.0,1175444.0,,,,,,,,,,,7925.0,0
749,Here With Me,Here With Me,d4vd,2022-07-20,QZMEM2209263,234,101.4,1042311849.0,154178.0,58833842.0,80.0,256736243.0,2649848.0,2321933.0,467461517.0,3656967030.0,313752369.0,79.0,18211.0,111,48.0,636981.0,41.0,4556490.0,10111.0,15609794.0,3315939.0,0
750,Romantic Homicide,Romantic Homicide,d4vd,2022-07-20,QZMEM2232831,308,86.8,1136504636.0,152157.0,60605828.0,81.0,154143867.0,2307573.0,515601.0,215294962.0,1306972284.0,89389771.0,65.0,8306.0,43,25.0,426502.0,15.0,8674577.0,16784.0,30568973.0,1892741.0,0
751,Suge,Baby On Baby,DaBaby,2019-01-03,USUM71902966,"2,053",31.8,647501734.0,112493.0,19804967.0,62.0,447330965.0,3838459.0,514868.0,60994964.0,435082308.0,165058654.0,90.0,2734.0,384,28.0,76282.0,17.0,152054002.0,140571.0,,2919131.0,1
752,Goin Baby,Baby On Baby,DaBaby,2019-01-03,USUM71902960,"4,248",20.5,225260644.0,51066.0,7548486.0,53.0,75234764.0,918947.0,35536.0,6376897.0,55987733.0,2015013.0,11.0,3.0,,7.0,27786.0,5.0,43493680.0,29264.0,51300270.0,357955.0,1
753,BOP,KIRK,DaBaby,2019-09-27,USUM71918972,"1,021",47.5,820923123.0,158363.0,34079735.0,68.0,661665888.0,6303898.0,74988.0,16461096.0,129969428.0,156344017.0,68.0,140499.0,401,38.0,202117.0,7.0,123274962.0,145513.0,,2417871.0,1
754,VIBEZ,KIRK,DaBaby,2019-09-27,USUM71919281,"1,470",38.2,432315500.0,95756.0,16692750.0,59.0,161619855.0,1879161.0,5017600.0,146241546.0,1119929038.0,6676480.0,38.0,44945.0,202,11.0,9718.0,,85830613.0,38488.0,,1172142.0,1
755,TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,2019-09-27,USUM71919280,"2,499",28.4,349688559.0,77636.0,12565087.0,60.0,66011548.0,699236.0,538219.0,83527860.0,643169528.0,1989190.0,26.0,854.0,43,9.0,23636.0,7.0,118261786.0,72689.0,41833353.0,771928.0,1
756,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,USUM72007941,167,116.7,1638836101.0,272933.0,50425049.0,70.0,1170441361.0,13667470.0,5241838.0,364560431.0,3869815694.0,201859518.0,216.0,298661.0,62,98.0,1699879.0,47.0,245618280.0,272002.0,,7646337.0,1
757,Ball If I Want To,Ball If I Want To,DaBaby,2021-06-18,USUM72109804,"3,418",23.5,216934691.0,65171.0,14450198.0,60.0,70627607.0,1101053.0,245749.0,133687791.0,1016363322.0,41724867.0,33.0,8865.0,94,15.0,117489.0,12.0,46773968.0,16072.0,8702695.0,603507.0,1
759,Limbo,Prestige,Daddy Yankee,2012-01-01,USNPD1200128,"3,400",23.5,508914869.0,86239.0,25204530.0,70.0,1529347092.0,6057759.0,55811.0,8937199.0,73318392.0,341710178.0,48.0,12567.0,67,39.0,272601.0,36.0,200834379.0,158798.0,330708.0,5615561.0,0
760,Shaky Shaky,Shaky Shaky,Daddy Yankee,2016-08-04,US2BU1600020,"1,872",33.6,355833360.0,32831.0,9930933.0,57.0,1841152614.0,6950519.0,673957.0,68853618.0,580818135.0,246854508.0,32.0,9113.0,64,22.0,84506.0,22.0,49501753.0,161901.0,,2606582.0,0
761,La Rompe Corazones,La Rompe Corazones,Daddy Yankee,2017-01-13,US2BU1603070,"2,093",31.5,526264393.0,48041.0,19056854.0,66.0,1423626083.0,4711667.0,307866.0,4422112.0,34073736.0,252888925.0,38.0,7362.0,51,30.0,301234.0,15.0,197389672.0,41508.0,,1741563.0,0
762,Dura,Dura,Daddy Yankee,2018-01-18,US2BU1700200,"3,165",24.5,659555409.0,71359.0,21283146.0,65.0,156299320.0,884906.0,2963016.0,39732422.0,493591477.0,1457649.0,66.0,20978.0,113,48.0,331916.0,47.0,150480566.0,106663.0,,4187626.0,0
763,Adictiva,Adictiva,Daddy Yankee,2018-09-11,US2BU1801109,"3,817",21.9,428271245.0,50261.0,14055347.0,62.0,587689921.0,2696020.0,352314.0,5880730.0,67856339.0,175065357.0,34.0,8014.0,36,25.0,158052.0,12.0,81908473.0,7955.0,,1097094.0,0
764,Con Calma,Con Calma,Daddy Yankee,2019-01-24,US2BU1900125,236,101.4,1353028938.0,160122.0,52701166.0,73.0,3207187334.0,16913257.0,1190870.0,26028684.0,319615777.0,709817334.0,184.0,93382.0,363,87.0,1544771.0,46.0,136354917.0,69412.0,,13340067.0,0
765,Si Supieras,Si Supieras,Daddy Yankee,2019-06-28,US2BU1900761,"3,677",22.4,306404848.0,33666.0,10575144.0,63.0,605370523.0,2987290.0,410825.0,4557282.0,56631793.0,131730572.0,47.0,4874.0,8,14.0,108812.0,14.0,33439792.0,6173.0,,1301119.0,0
766,Que Tire Pa Lante,Que Tire Pa Lante,Daddy Yankee,2019-10-18,US2BU1901810,"1,700",35.4,375589989.0,43389.0,18068383.0,59.0,1084403143.0,5320558.0,278732.0,18126994.0,223724566.0,161623195.0,55.0,24484.0,44,15.0,111885.0,9.0,,,,1950076.0,0
767,De Vuelta Pa' La Vuelta,De Vuelta Pa' La Vuelta,Daddy Yankee,2020-10-12,US2BU2001211,"3,910",21.6,164788147.0,23301.0,15473906.0,62.0,426336235.0,1881474.0,20700.0,3047195.0,44074315.0,15887557.0,23.0,27670.0,21,5.0,14722.0,13.0,20338538.0,8701.0,,1159159.0,0
769,Instant Crush (feat. Julian Casablancas),Random Access Memories,Daft Punk,2013-05-17,USQX91300105,"4,413",19.9,587054803.0,130991.0,15108911.0,70.0,830977726.0,4575683.0,48128.0,9438211.0,82939552.0,7491045.0,74.0,20738.0,1,78.0,819839.0,23.0,13761386.0,20411.0,,7241562.0,0
771,Pa Mi,Pa Mi,Dalex,2018-09-20,QM9WM1800095,"4,563",19.5,50739695.0,7202.0,909473.0,34.0,858702700.0,4315847.0,,546773.0,4591851.0,12507864.0,4.0,207.0,11,3.0,18552.0,,9699636.0,3187.0,,342074.0,1
772,Hola - Remix,Hola (Remix),Dalex,2019-01-11,QM9WM1900166,"3,900",21.6,708615717.0,87957.0,23915679.0,64.0,258358932.0,749483.0,42200.0,5666517.0,62179337.0,1.0,38.0,12541.0,16,18.0,128629.0,,32110135.0,8030.0,,1526884.0,0
773,Bellaquita,Bellaquita,Dalex,2019-06-09,QM9WM1900144,"3,396",23.5,207093355.0,33813.0,5671029.0,55.0,683691095.0,3379761.0,333046.0,52979754.0,534205330.0,5645399.0,17.0,2393.0,12,2.0,2945.0,6.0,15446689.0,6361.0,,361062.0,1
774,Hola,Climaxxx,Dalex,2019-10-05,QM9WM1900108,"2,483",28.6,28185177.0,6572.0,781594.0,42.0,1163245760.0,5110945.0,37518.0,2306029.0,20930088.0,126061690.0,,,,1.0,23571.0,,2003438.0,2077.0,,349429.0,0
775,Cuaderno,Climaxxx,Dalex,2019-10-05,QM9WM1900130,"3,511",23.0,415170963.0,57071.0,15542644.0,63.0,618739499.0,3018799.0,106464.0,10874942.0,72178937.0,27037557.0,54.0,2681.0,,6.0,35291.0,4.0,8770761.0,3632.0,,882993.0,1
777,Tequila,Tequila,Dan + Shay,2018-10-01,USWB11702518,"4,092",21.0,601987422.0,52580.0,11498486.0,65.0,54165764.0,456799.0,82872.0,4294884.0,43174144.0,3693637.0,3.0,204810.0,138,5.0,1242.0,60.0,324897256.0,142351.0,9599130.0,,0
778,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-04-10,USWB11902440,"3,215",24.3,1060319450.0,93637.0,53500350.0,67.0,361854211.0,3836505.0,143760.0,9183035.0,64709989.0,801371563.0,,537.0,311,1.0,282.0,50.0,,,,,0
779,"10,000 Hours","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-04-10,USWB11902408,"3,364",23.7,1060667446.0,170.0,110712.0,15.0,,,1100000.0,42020635.0,381934707.0,,124.0,259442.0,,49.0,158029.0,6.0,214049080.0,134289.0,,3466968.0,0
781,Passinho Debochado,Passinho Debochado,Dan Ventura,2021-07-30,QZMZ92162594,"4,384",20.0,68273832.0,9866.0,2234406.0,45.0,96088323.0,1033691.0,2308300.0,78196584.0,1220672571.0,39878647.0,11.0,364.0,,3.0,83546.0,2.0,,,,146957.0,0
782,Get You (feat. Kali Uchis),Get You - Single,Daniel Caesar,2016-10-21,TCACR1690004,"2,056",31.8,1024198691.0,168424.0,41883756.0,76.0,251585070.0,1895986.0,30755.0,14835570.0,101238385.0,651349.0,172.0,15813.0,138,12.0,35304.0,36.0,113844720.0,71863.0,58680550.0,4056356.0,0
783,Best Part (feat. H.E.R.),Freudian,Daniel Caesar,2017-08-25,CADDS1700022,"1,516",37.7,1362614026.0,183645.0,51977530.0,79.0,198079219.0,2252308.0,619185.0,116244737.0,854742783.0,35115195.0,198.0,30988.0,112,56.0,606036.0,91.0,184904047.0,122165.0,40539247.0,4584343.0,0
786,Easy,The Plan,DaniLeigh,2018-11-30,USUM71816809,"4,403",19.9,41808541.0,7802.0,1222888.0,46.0,491827513.0,3638561.0,28899.0,4564091.0,39966761.0,26034042.0,4.0,5.0,,2.0,2532.0,5.0,172241744.0,37508.0,15875196.0,1458244.0,0
787,Pieces,Pieces,Danilo Stankovic,2020-09-17,QZAKB2006575,"3,367",23.6,5467217.0,2314.0,485008.0,39.0,283023.0,6614.0,5119677.0,2672313847.0,28032695489.0,424623.0,3.0,18.0,,,,9.0,,,,167985.0,0
788,Mala Fama,Mala Fama,Danna Paola,2019-03-28,MXUM71900480,"3,209",24.3,346737588.0,25823.0,6551065.0,62.0,859633229.0,5596983.0,131003.0,15861564.0,141133651.0,114882014.0,26.0,3395.0,18,8.0,18898.0,17.0,1854603.0,3604.0,,710052.0,0
789,Dembow,Dembow,Danny Ocean,2017-08-12,USWL11700269,"3,441",23.3,579189526.0,60397.0,11805084.0,65.0,828853696.0,3086157.0,84450.0,21202350.0,158504854.0,199705679.0,34.0,5406.0,9,20.0,37649.0,12.0,6723858.0,7832.0,,1619550.0,0
790,Dembow,Dembow,Danny Ocean,2017-08-12,USWL11700269,"3,441",23.3,579189526.0,60397.0,11805084.0,65.0,828853696.0,3086157.0,84450.0,21202350.0,158504854.0,199705679.0,34.0,5406.0,9,20.0,37649.0,12.0,6723858.0,7832.0,,1619550.0,0
791,Fuera del mercado,@dannocean,Danny Ocean,2022-02-17,USWL12200098,"1,064",46.5,535013440.0,57772.0,25048190.0,71.0,162236183.0,1010851.0,2681307.0,387587032.0,4479627831.0,339251328.0,54.0,28857.0,327,32.0,910491.0,28.0,1646419.0,1389.0,,1371874.0,1
792,Spongebob,Spongebob,Dante9k,2020-01-28,QZFYZ2047242,"3,356",23.7,902103.0,800.0,74253.0,,,,6100000.0,3607884570.0,33359398879.0,,,9.0,43,,,,14108.0,,,,0
795,Wagon Wheel,True Believers,Darius Rucker,2013-01-01,USCN11200248,"2,477",28.6,727417273.0,107826.0,25463894.0,73.0,563826762.0,2402463.0,51203.0,14475594.0,101847028.0,596719707.0,59.0,128432.0,126,19.0,25550.0,24.0,575560582.0,786536.0,1206091.0,3566957.0,0
